LanguageName,URL
Brian & Chuck,https://esolangs.org/wiki/Brian%20%26%20Chuck
Brianfuck,https://esolangs.org/wiki/Brianfuck
Briefscript,https://esolangs.org/wiki/Briefscript
Bring to another,https://esolangs.org/wiki/Bring%20to%20another
Broccoli,https://esolangs.org/wiki/Broccoli
Broccosprout,https://esolangs.org/wiki/Broccosprout
Broken Calculator,https://esolangs.org/wiki/Broken%20Calculator
Broken Gdy Brainfuck,https://esolangs.org/wiki/Broken%20Gdy%20Brainfuck
Broken stack element,https://esolangs.org/wiki/Broken%20stack%20element
Broken Tape,https://esolangs.org/wiki/Broken%20Tape
Brook,https://esolangs.org/wiki/Brook
Brotlipython,https://esolangs.org/wiki/Brotlipython
Brugtiohell,https://esolangs.org/wiki/Brugtiohell
BRUH,https://esolangs.org/wiki/BRUH
Bruh():bruh(),https://esolangs.org/wiki/Bruh%28%29%3Abruh%28%29
Bruh@,https://esolangs.org/wiki/Bruh%40
Bruhfunk,https://esolangs.org/wiki/Bruhfunk
Bruijndejx,https://esolangs.org/wiki/Bruijndejx
BS,https://esolangs.org/wiki/BS
BSM,https://esolangs.org/wiki/BSM
BSoD,https://esolangs.org/wiki/BSoD
BSQBL,https://esolangs.org/wiki/BSQBL
BSS,https://esolangs.org/wiki/BSS
Btjzxgquartfrqifjlv,https://esolangs.org/wiki/Btjzxgquartfrqifjlv
BTree,https://esolangs.org/wiki/BTree
Bub,https://esolangs.org/wiki/Bub
Bubble,https://esolangs.org/wiki/Bubble
Bubblegum,https://esolangs.org/wiki/Bubblegum
BubbleLang,https://esolangs.org/wiki/BubbleLang
Bubbles,https://esolangs.org/wiki/Bubbles
Bucket,https://esolangs.org/wiki/Bucket
Budge-PL,https://esolangs.org/wiki/Budge-PL
Bueue,https://esolangs.org/wiki/Bueue
Buffalo!,https://esolangs.org/wiki/Buffalo%21
Bug Computer,https://esolangs.org/wiki/Bug%20Computer
Bugmaker,https://esolangs.org/wiki/Bugmaker
BugSophia,https://esolangs.org/wiki/BugSophia
Built-out,https://esolangs.org/wiki/Built-out
Bukkake,https://esolangs.org/wiki/Bukkake
Bulgu,https://esolangs.org/wiki/Bulgu
Bullfrog,https://esolangs.org/wiki/Bullfrog
BullScript,https://esolangs.org/wiki/BullScript
Bullshit,https://esolangs.org/wiki/Bullshit
Bundle,https://esolangs.org/wiki/Bundle
Bundle Bungle,https://esolangs.org/wiki/Bundle%20Bungle
Bunk bed,https://esolangs.org/wiki/Bunk%20bed
BunnyBell,https://esolangs.org/wiki/BunnyBell
Bur,https://esolangs.org/wiki/Bur
BurainfisHow to learn this langQ9+ with functions,https://esolangs.org/wiki/BurainfisHow%20to%20learn%20this%20langQ9%2B%20with%20functions
Burger Place,https://esolangs.org/wiki/Burger%20Place
Burgercamp,https://esolangs.org/wiki/Burgercamp
Burgercamp+,https://esolangs.org/wiki/Burgercamp%2B
Burgercamp+/burgercamp+-,https://esolangs.org/wiki/Burgercamp%2B/burgercamp%2B-
BurgerFlipper,https://esolangs.org/wiki/BurgerFlipper
Burgeria,https://esolangs.org/wiki/Burgeria
Burlesque,https://esolangs.org/wiki/Burlesque
Burn,https://esolangs.org/wiki/Burn
Burro,https://esolangs.org/wiki/Burro
Bus 581,https://esolangs.org/wiki/Bus%20581
Bussin X,https://esolangs.org/wiki/Bussin%20X
BUT,https://esolangs.org/wiki/BUT
But Is It Art?,https://esolangs.org/wiki/But%20Is%20It%20Art%3F
Butng,https://esolangs.org/wiki/Butng
Butterbrain,https://esolangs.org/wiki/Butterbrain
Buttons,https://esolangs.org/wiki/Buttons
ButWhy,https://esolangs.org/wiki/ButWhy
BuxRo,https://esolangs.org/wiki/BuxRo
BuzzFish,https://esolangs.org/wiki/BuzzFish
BuzzFizz,https://esolangs.org/wiki/BuzzFizz
BWTFN,https://esolangs.org/wiki/BWTFN
By+,https://esolangs.org/wiki/By%2B
Bynary,https://esolangs.org/wiki/Bynary
ByT,https://esolangs.org/wiki/ByT
Byte,https://esolangs.org/wiki/Byte
Byte Syze,https://esolangs.org/wiki/Byte%20Syze
Byte-based Instruction Jumping,https://esolangs.org/wiki/Byte-based%20Instruction%20Jumping
ByteByteFork,https://esolangs.org/wiki/ByteByteFork
ByteByteJump,https://esolangs.org/wiki/ByteByteJump
Bytemap,https://esolangs.org/wiki/Bytemap
BytePusher,https://esolangs.org/wiki/BytePusher
BytePusher II,https://esolangs.org/wiki/BytePusher%20II
Byter,https://esolangs.org/wiki/Byter
BytFuck,https://esolangs.org/wiki/BytFuck
B^2,https://esolangs.org/wiki/B%5E2
B̶r̶a̶i̶n̶fuck,https://esolangs.org/wiki/B%CC%B6r%CC%B6a%CC%B6i%CC%B6n%CC%B6fuck
B̶r̶a̶i̶n̶f̶u̶c̶k̶,https://esolangs.org/wiki/B%CC%B6r%CC%B6a%CC%B6i%CC%B6n%CC%B6f%CC%B6u%CC%B6c%CC%B6k%CC%B6
C,https://esolangs.org/wiki/C
C = theNextIntegerThatComesAfterAnotherIntegerWithTheValueOf(C),https://esolangs.org/wiki/C%20%3D%20theNextIntegerThatComesAfterAnotherIntegerWithTheValueOf%28C%29
C Flat,https://esolangs.org/wiki/C%20Flat
C flat --,https://esolangs.org/wiki/C%20flat%20--
C(),https://esolangs.org/wiki/C%28%29
C+,https://esolangs.org/wiki/C%2B
C++,https://esolangs.org/wiki/C%2B%2B
C+++,https://esolangs.org/wiki/C%2B%2B%2B
C++++,https://esolangs.org/wiki/C%2B%2B%2B%2B
C-,https://esolangs.org/wiki/C-
C--,https://esolangs.org/wiki/C--
C-4,https://esolangs.org/wiki/C-4
C-Hex,https://esolangs.org/wiki/C-Hex
C-LONG,https://esolangs.org/wiki/C-LONG
C-Shop,https://esolangs.org/wiki/C-Shop
C@,https://esolangs.org/wiki/C%40
C@++,https://esolangs.org/wiki/C%40%2B%2B
CA-1,https://esolangs.org/wiki/CA-1
Caballo,https://esolangs.org/wiki/Caballo
Cabra,https://esolangs.org/wiki/Cabra
Caca,https://esolangs.org/wiki/Caca
Cactusi,https://esolangs.org/wiki/Cactusi
Caeos,https://esolangs.org/wiki/Caeos
CAESAR\,https://esolangs.org/wiki/CAESAR%5C
Cain,https://esolangs.org/wiki/Cain
Caker,https://esolangs.org/wiki/Caker
Cal,https://esolangs.org/wiki/Cal
CALC,https://esolangs.org/wiki/CALC
Calc,https://esolangs.org/wiki/Calc
Calculator,https://esolangs.org/wiki/Calculator
Calculator fuck,https://esolangs.org/wiki/Calculator%20fuck
Calculator.app,https://esolangs.org/wiki/Calculator.app
Calculon,https://esolangs.org/wiki/Calculon
Calcutape,https://esolangs.org/wiki/Calcutape
Call,https://esolangs.org/wiki/Call
Call Queue,https://esolangs.org/wiki/Call%20Queue
Call Queue/if Call Queue,https://esolangs.org/wiki/Call%20Queue/if%20Call%20Queue
Callable,https://esolangs.org/wiki/Callable
Calligulan Assembly,https://esolangs.org/wiki/Calligulan%20Assembly
CalScript,https://esolangs.org/wiki/CalScript
Cammy,https://esolangs.org/wiki/Cammy
Cammy/Bikeshed,https://esolangs.org/wiki/Cammy/Bikeshed
Cammy/Hives,https://esolangs.org/wiki/Cammy/Hives
Camouflage,https://esolangs.org/wiki/Camouflage
Campbell,https://esolangs.org/wiki/Campbell
Campfire,https://esolangs.org/wiki/Campfire
Can,https://esolangs.org/wiki/Can
CancelScript,https://esolangs.org/wiki/CancelScript
Cane Code,https://esolangs.org/wiki/Cane%20Code
Canon,https://esolangs.org/wiki/Canon
Canonical ingredients-oriented language,https://esolangs.org/wiki/Canonical%20ingredients-oriented%20language
Cantonese,https://esolangs.org/wiki/Cantonese
Cantor,https://esolangs.org/wiki/Cantor
Capitalsim,https://esolangs.org/wiki/Capitalsim
Cappuccino,https://esolangs.org/wiki/Cappuccino
CAPscript,https://esolangs.org/wiki/CAPscript
Capsule,https://esolangs.org/wiki/Capsule
Captive,https://esolangs.org/wiki/Captive
Capuirequiem,https://esolangs.org/wiki/Capuirequiem
Capybara,https://esolangs.org/wiki/Capybara
Car,https://esolangs.org/wiki/Car
CAR sharp,https://esolangs.org/wiki/CAR%20sharp
Cardinal,https://esolangs.org/wiki/Cardinal
CardScript,https://esolangs.org/wiki/CardScript
Carevindecant,https://esolangs.org/wiki/Carevindecant
CARfish,https://esolangs.org/wiki/CARfish
Carriage,https://esolangs.org/wiki/Carriage
Casini,https://esolangs.org/wiki/Casini
Casino,https://esolangs.org/wiki/Casino
CASISP,https://esolangs.org/wiki/CASISP
CASM,https://esolangs.org/wiki/CASM
Cast,https://esolangs.org/wiki/Cast
CASTLE,https://esolangs.org/wiki/CASTLE
CAT,https://esolangs.org/wiki/CAT
Cat (Language),https://esolangs.org/wiki/Cat%20%28Language%29
Cat Program (language),https://esolangs.org/wiki/Cat%20Program%20%28language%29
Catch,https://esolangs.org/wiki/Catch
CatCode,https://esolangs.org/wiki/CatCode
Categorial,https://esolangs.org/wiki/Categorial
Category,https://esolangs.org/wiki/Category
Cathain,https://esolangs.org/wiki/Cathain
CATHY,https://esolangs.org/wiki/CATHY
Catshark,https://esolangs.org/wiki/Catshark
Cav𝚅,https://esolangs.org/wiki/Cav%F0%9D%9A%85
CBIASIPOSLESWRAOTTHNRTBTSS.SATLCD,https://esolangs.org/wiki/CBIASIPOSLESWRAOTTHNRTBTSS.SATLCD
Cbrain,https://esolangs.org/wiki/Cbrain
CC,https://esolangs.org/wiki/CC
CC *,https://esolangs.org/wiki/CC%20%2A
CCLOLCODE,https://esolangs.org/wiki/CCLOLCODE
CContains,https://esolangs.org/wiki/CContains
CCS,https://esolangs.org/wiki/CCS
Cd,https://esolangs.org/wiki/Cd
CDILOI,https://esolangs.org/wiki/CDILOI
Cedar--,https://esolangs.org/wiki/Cedar--
Cell,https://esolangs.org/wiki/Cell
CellArg,https://esolangs.org/wiki/CellArg
Cellbrain,https://esolangs.org/wiki/Cellbrain
CellCode,https://esolangs.org/wiki/CellCode
Cello,https://esolangs.org/wiki/Cello
Cells,https://esolangs.org/wiki/Cells
Celltail,https://esolangs.org/wiki/Celltail
Cellular,https://esolangs.org/wiki/Cellular
CelseeLang,https://esolangs.org/wiki/CelseeLang
Celum,https://esolangs.org/wiki/Celum
Cerberus,https://esolangs.org/wiki/Cerberus
CES,https://esolangs.org/wiki/CES
Cfluviurrh,https://esolangs.org/wiki/Cfluviurrh
CFRS,https://esolangs.org/wiki/CFRS
CFUCK,https://esolangs.org/wiki/CFUCK
CFuck,https://esolangs.org/wiki/CFuck
CGOLOE,https://esolangs.org/wiki/CGOLOE
Chaincode,https://esolangs.org/wiki/Chaincode
Chaingate,https://esolangs.org/wiki/Chaingate
ChaitinFuck,https://esolangs.org/wiki/ChaitinFuck
Chalcraft-Greene train track automaton,https://esolangs.org/wiki/Chalcraft-Greene%20train%20track%20automaton
Challenger,https://esolangs.org/wiki/Challenger
Chance,https://esolangs.org/wiki/Chance
Change,https://esolangs.org/wiki/Change
Channeler,https://esolangs.org/wiki/Channeler
Channels-N,https://esolangs.org/wiki/Channels-N
Chaos,https://esolangs.org/wiki/Chaos
Char,https://esolangs.org/wiki/Char
Charcoal,https://esolangs.org/wiki/Charcoal
CharCode,https://esolangs.org/wiki/CharCode
CharLang,https://esolangs.org/wiki/CharLang
Charm,https://esolangs.org/wiki/Charm
Charred,https://esolangs.org/wiki/Charred
Chatlog,https://esolangs.org/wiki/Chatlog
Cheat,https://esolangs.org/wiki/Cheat
Cheat (Gilbert189),https://esolangs.org/wiki/Cheat%20%28Gilbert189%29
Check,https://esolangs.org/wiki/Check
Checker,https://esolangs.org/wiki/Checker
Checkout,https://esolangs.org/wiki/Checkout
Checkout/Quick reference,https://esolangs.org/wiki/Checkout/Quick%20reference
Cheems,https://esolangs.org/wiki/Cheems
Cheers,https://esolangs.org/wiki/Cheers
Cheese,https://esolangs.org/wiki/Cheese
Cheese+,https://esolangs.org/wiki/Cheese%2B
Cheese++,https://esolangs.org/wiki/Cheese%2B%2B
Cheese+++,https://esolangs.org/wiki/Cheese%2B%2B%2B
Cheesecake,https://esolangs.org/wiki/Cheesecake
Chef,https://esolangs.org/wiki/Chef
Chefs Kiss,https://esolangs.org/wiki/Chefs%20Kiss
Chem,https://esolangs.org/wiki/Chem
Chespirito,https://esolangs.org/wiki/Chespirito
Chess,https://esolangs.org/wiki/Chess
Cheß,https://esolangs.org/wiki/Che%C3%9F
Chess Code,https://esolangs.org/wiki/Chess%20Code
Chessoteric,https://esolangs.org/wiki/Chessoteric
Chevron,https://esolangs.org/wiki/Chevron
Chicken,https://esolangs.org/wiki/Chicken
Chicken you too beautiful,https://esolangs.org/wiki/Chicken%20you%20too%20beautiful
Chickenfoot,https://esolangs.org/wiki/Chickenfoot
Child,https://esolangs.org/wiki/Child
Child Script,https://esolangs.org/wiki/Child%20Script
Chimera,https://esolangs.org/wiki/Chimera
ChinaScript,https://esolangs.org/wiki/ChinaScript
Chinese,https://esolangs.org/wiki/Chinese
Chipish,https://esolangs.org/wiki/Chipish
CHIQRSX9+,https://esolangs.org/wiki/CHIQRSX9%2B
Chomp,https://esolangs.org/wiki/Chomp
Choon,https://esolangs.org/wiki/Choon
Chops,https://esolangs.org/wiki/Chops
Chordfuck,https://esolangs.org/wiki/Chordfuck
CHR,https://esolangs.org/wiki/CHR
ChromaCode,https://esolangs.org/wiki/ChromaCode
Chromos,https://esolangs.org/wiki/Chromos
Chronofuck,https://esolangs.org/wiki/Chronofuck
Chronos,https://esolangs.org/wiki/Chronos
ChuckScript,https://esolangs.org/wiki/ChuckScript
Churro,https://esolangs.org/wiki/Churro
CIOL,https://esolangs.org/wiki/CIOL
Cipher,https://esolangs.org/wiki/Cipher
Circle of Life,https://esolangs.org/wiki/Circle%20of%20Life
Circlefuck,https://esolangs.org/wiki/Circlefuck
Circles,https://esolangs.org/wiki/Circles
Circuit Diagram,https://esolangs.org/wiki/Circuit%20Diagram
Circuitrite,https://esolangs.org/wiki/Circuitrite
Circuits V1,https://esolangs.org/wiki/Circuits%20V1
Circute,https://esolangs.org/wiki/Circute
Cixl,https://esolangs.org/wiki/Cixl
CJam,https://esolangs.org/wiki/CJam
CJam-Flavored Underload,https://esolangs.org/wiki/CJam-Flavored%20Underload
CJProg,https://esolangs.org/wiki/CJProg
CLAG,https://esolangs.org/wiki/CLAG
Clandestine Endorsement,https://esolangs.org/wiki/Clandestine%20Endorsement
Clart,https://esolangs.org/wiki/Clart
Classical CT,https://esolangs.org/wiki/Classical%20CT
Classtennis,https://esolangs.org/wiki/Classtennis
CLC-INTERCAL,https://esolangs.org/wiki/CLC-INTERCAL
CLCLC-INTERCAL,https://esolangs.org/wiki/CLCLC-INTERCAL
CLE,https://esolangs.org/wiki/CLE
ClearBF,https://esolangs.org/wiki/ClearBF
CLEB,https://esolangs.org/wiki/CLEB
Clementine,https://esolangs.org/wiki/Clementine
CLFCE,https://esolangs.org/wiki/CLFCE
Clickclang,https://esolangs.org/wiki/Clickclang
Clip,https://esolangs.org/wiki/Clip
Clml,https://esolangs.org/wiki/Clml
Clockwise,https://esolangs.org/wiki/Clockwise
CLooP,https://esolangs.org/wiki/CLooP
Closuretalk,https://esolangs.org/wiki/Closuretalk
Clue (Keymaker),https://esolangs.org/wiki/Clue%20%28Keymaker%29
Clue (oklopol),https://esolangs.org/wiki/Clue%20%28oklopol%29
Clunk,https://esolangs.org/wiki/Clunk
Clusterfuck,https://esolangs.org/wiki/Clusterfuck
CLUVM,https://esolangs.org/wiki/CLUVM
Cmpilr,https://esolangs.org/wiki/Cmpilr
Cobatwrile,https://esolangs.org/wiki/Cobatwrile
COBOL,https://esolangs.org/wiki/COBOL
COBOLD,https://esolangs.org/wiki/COBOLD
COCAINE,https://esolangs.org/wiki/COCAINE
Cocomelon,https://esolangs.org/wiki/Cocomelon
Cod,https://esolangs.org/wiki/Cod
COD,https://esolangs.org/wiki/COD
Codack,https://esolangs.org/wiki/Codack
Codan,https://esolangs.org/wiki/Codan
Codd,https://esolangs.org/wiki/Codd
Code is eso,https://esolangs.org/wiki/Code%20is%20eso
Code pointer,https://esolangs.org/wiki/Code%20pointer
"Code your own instructions, lazyass",https://esolangs.org/wiki/Code%20your%20own%20instructions%2C%20lazyass
CodemaoC++,https://esolangs.org/wiki/CodemaoC%2B%2B
Codename: RGB,https://esolangs.org/wiki/Codename%3A%20RGB
Codesine,https://esolangs.org/wiki/Codesine
Codon,https://esolangs.org/wiki/Codon
Coercionfulity,https://esolangs.org/wiki/Coercionfulity
Coeus,https://esolangs.org/wiki/Coeus
Cogc,https://esolangs.org/wiki/Cogc
Colambda,https://esolangs.org/wiki/Colambda
Cold Hard Chess,https://esolangs.org/wiki/Cold%20Hard%20Chess
Collab,https://esolangs.org/wiki/Collab
Collabi,https://esolangs.org/wiki/Collabi
Collide,https://esolangs.org/wiki/Collide
Colon period period colon,https://esolangs.org/wiki/Colon%20period%20period%20colon
Colonoscopy,https://esolangs.org/wiki/Colonoscopy
Color Scheme,https://esolangs.org/wiki/Color%20Scheme
Colors,https://esolangs.org/wiki/Colors
Column,https://esolangs.org/wiki/Column
Combientièm,https://esolangs.org/wiki/Combienti%C3%A8m
Combined() Task() Force(),https://esolangs.org/wiki/Combined%28%29%20Task%28%29%20Force%28%29
Combining Diacritics,https://esolangs.org/wiki/Combining%20Diacritics
Come Here,https://esolangs.org/wiki/Come%20Here
ComeFrom,https://esolangs.org/wiki/ComeFrom
Comefrom0x10,https://esolangs.org/wiki/Comefrom0x10
ComeFrom2,https://esolangs.org/wiki/ComeFrom2
Commercial,https://esolangs.org/wiki/Commercial
Commlang,https://esolangs.org/wiki/Commlang
Common-S3C,https://esolangs.org/wiki/Common-S3C
Comp,https://esolangs.org/wiki/Comp
Complack,https://esolangs.org/wiki/Complack
COMPLEX,https://esolangs.org/wiki/COMPLEX
Complode,https://esolangs.org/wiki/Complode
Compose,https://esolangs.org/wiki/Compose
Composite,https://esolangs.org/wiki/Composite
Compressed Malbolge,https://esolangs.org/wiki/Compressed%20Malbolge
CompressedBF,https://esolangs.org/wiki/CompressedBF
CompressedFuck,https://esolangs.org/wiki/CompressedFuck
Compute,https://esolangs.org/wiki/Compute
Compute/IO,https://esolangs.org/wiki/Compute/IO
Computer For Number,https://esolangs.org/wiki/Computer%20For%20Number
Computerdeutsch,https://esolangs.org/wiki/Computerdeutsch
Comun,https://esolangs.org/wiki/Comun
Con-Text,https://esolangs.org/wiki/Con-Text
Condit,https://esolangs.org/wiki/Condit
Conditional Bee,https://esolangs.org/wiki/Conditional%20Bee
Conditional brainfuck,https://esolangs.org/wiki/Conditional%20brainfuck
Conditionalism,https://esolangs.org/wiki/Conditionalism
Conedy,https://esolangs.org/wiki/Conedy
Config+,https://esolangs.org/wiki/Config%2B
Confusia,https://esolangs.org/wiki/Confusia
Confusing,https://esolangs.org/wiki/Confusing
Confusion,https://esolangs.org/wiki/Confusion
Conglument,https://esolangs.org/wiki/Conglument
Connery,https://esolangs.org/wiki/Connery
Consequential,https://esolangs.org/wiki/Consequential
Constantinople,https://esolangs.org/wiki/Constantinople
Constructible,https://esolangs.org/wiki/Constructible
Container,https://esolangs.org/wiki/Container
Context.js,https://esolangs.org/wiki/Context.js
ContinuousEquation,https://esolangs.org/wiki/ContinuousEquation
Control Character,https://esolangs.org/wiki/Control%20Character
Convalescent,https://esolangs.org/wiki/Convalescent
Convergaptor,https://esolangs.org/wiki/Convergaptor
Conveyer,https://esolangs.org/wiki/Conveyer
Conveyor,https://esolangs.org/wiki/Conveyor
Cood,https://esolangs.org/wiki/Cood
Cookie Cutter,https://esolangs.org/wiki/Cookie%20Cutter
Cool,https://esolangs.org/wiki/Cool
Cool And Rad,https://esolangs.org/wiki/Cool%20And%20Rad
Cool Cell,https://esolangs.org/wiki/Cool%20Cell
Coolbeans,https://esolangs.org/wiki/Coolbeans
Coolfudge,https://esolangs.org/wiki/Coolfudge
COPIED!,https://esolangs.org/wiki/COPIED%21
COPY WITH @,https://esolangs.org/wiki/COPY%20WITH%20%40
CopyPasta Language,https://esolangs.org/wiki/CopyPasta%20Language
Cork,https://esolangs.org/wiki/Cork
Cornflower (PCD),https://esolangs.org/wiki/Cornflower%20%28PCD%29
Cortex language 3A,https://esolangs.org/wiki/Cortex%20language%203A
COSOL,https://esolangs.org/wiki/COSOL
Count,https://esolangs.org/wiki/Count
Count counters,https://esolangs.org/wiki/Count%20counters
Countdown,https://esolangs.org/wiki/Countdown
Counter Machine Net Notation,https://esolangs.org/wiki/Counter%20Machine%20Net%20Notation
Counter minus,https://esolangs.org/wiki/Counter%20minus
Countercall,https://esolangs.org/wiki/Countercall
Counterfish,https://esolangs.org/wiki/Counterfish
Counterlang,https://esolangs.org/wiki/Counterlang
Counting,https://esolangs.org/wiki/Counting
Counting Calculus,https://esolangs.org/wiki/Counting%20Calculus
Countup,https://esolangs.org/wiki/Countup
COVID-19,https://esolangs.org/wiki/COVID-19
COW,https://esolangs.org/wiki/COW
CPL,https://esolangs.org/wiki/CPL
Cpy,https://esolangs.org/wiki/Cpy
CQfuck,https://esolangs.org/wiki/CQfuck
CQuents,https://esolangs.org/wiki/CQuents
Crab,https://esolangs.org/wiki/Crab
Crabrave,https://esolangs.org/wiki/Crabrave
CraftyFunge,https://esolangs.org/wiki/CraftyFunge
Crainfuck,https://esolangs.org/wiki/Crainfuck
CRalphabet,https://esolangs.org/wiki/CRalphabet
CrashFunge,https://esolangs.org/wiki/CrashFunge
Cratefuck,https://esolangs.org/wiki/Cratefuck
Crazy,https://esolangs.org/wiki/Crazy
CreativeASM,https://esolangs.org/wiki/CreativeASM
CreativeScript,https://esolangs.org/wiki/CreativeScript
CreativeScript v2,https://esolangs.org/wiki/CreativeScript%20v2
Cree,https://esolangs.org/wiki/Cree
Crement,https://esolangs.org/wiki/Crement
Crochetable Cyclic Tag,https://esolangs.org/wiki/Crochetable%20Cyclic%20Tag
Crop,https://esolangs.org/wiki/Crop
Crowbar,https://esolangs.org/wiki/Crowbar
CRTL,https://esolangs.org/wiki/CRTL
Cry,https://esolangs.org/wiki/Cry
Cryptoleq,https://esolangs.org/wiki/Cryptoleq
Cscalls,https://esolangs.org/wiki/Cscalls
Csigapuszi,https://esolangs.org/wiki/Csigapuszi
CSL,https://esolangs.org/wiki/CSL
CSP Spec,https://esolangs.org/wiki/CSP%20Spec
Css script,https://esolangs.org/wiki/Css%20script
Csub,https://esolangs.org/wiki/Csub
CTBASIC,https://esolangs.org/wiki/CTBASIC
CTELang,https://esolangs.org/wiki/CTELang
CTFuck,https://esolangs.org/wiki/CTFuck
Cthulhu,https://esolangs.org/wiki/Cthulhu
Ctonia,https://esolangs.org/wiki/Ctonia
Cube,https://esolangs.org/wiki/Cube
CubeCode,https://esolangs.org/wiki/CubeCode
Cubed,https://esolangs.org/wiki/Cubed
Cubestate,https://esolangs.org/wiki/Cubestate
Cubically,https://esolangs.org/wiki/Cubically
Cubix,https://esolangs.org/wiki/Cubix
Cuboid,https://esolangs.org/wiki/Cuboid
Cufrab,https://esolangs.org/wiki/Cufrab
Cupid,https://esolangs.org/wiki/Cupid
Curlyfrick,https://esolangs.org/wiki/Curlyfrick
CurSorn2,https://esolangs.org/wiki/CurSorn2
Cut,https://esolangs.org/wiki/Cut
CUTLASS,https://esolangs.org/wiki/CUTLASS
Cutw,https://esolangs.org/wiki/Cutw
CV(N)(C),https://esolangs.org/wiki/CV%28N%29%28C%29
Cvlemar,https://esolangs.org/wiki/Cvlemar
CXESO,https://esolangs.org/wiki/CXESO
Cycle,https://esolangs.org/wiki/Cycle
Cyclic ACIDIC,https://esolangs.org/wiki/Cyclic%20ACIDIC
Cyclic Amplification System,https://esolangs.org/wiki/Cyclic%20Amplification%20System
CYOA,https://esolangs.org/wiki/CYOA
Cythan,https://esolangs.org/wiki/Cythan
CZTOLJDEFGKJSKI calculus,https://esolangs.org/wiki/CZTOLJDEFGKJSKI%20calculus
Czure,https://esolangs.org/wiki/Czure
C±±,https://esolangs.org/wiki/C%C2%B1%C2%B1
C²,https://esolangs.org/wiki/C%C2%B2
Cíonom,https://esolangs.org/wiki/C%C3%ADonom
C̬̤̬͔̮̺̋̄̄̂̓̀ͧ̐h̺͋ͧ̓̏̄͂̉̓ͦa͔̬ͫ̎ͭ̃̃͊̊ì̜͔̼͓̰̱͍͈̰̊̉͒ň̤̃ͩ̒͜͜͞f̪̲̖̏ͨ̈͋̃̚a̴̪̮ͧ̓ͣ̈́̇̐ͯ̍̚ļ̴̜̘̥̱ͪͣ̅́ͭͣ́ļ̡̱̓ͩ̄̒̾̎̊͊́,https://esolangs.org/wiki/C%CC%AC%CC%A4%CC%AC%CD%94%CC%AE%CC%BA%CC%8B%CC%84%CC%84%CC%82%CC%93%CC%80%CD%A7%CC%90h%CC%BA%CD%8B%CD%A7%CC%93%CC%8F%CC%84%CD%82%CC%89%CC%93%CD%A6a%CD%94%CC%AC%CD%AB%CC%8E%CD%AD%CC%83%CC%83%CD%8A%CC%8A%C3%AC%CC%9C%CD%94%CC%BC%CD%93%CC%B0%CC%B1%CD%8D%CD%88%CC%B0%CC%8A%CC%89%CD%92%C5%88%CC%A4%CC%83%CD%A9%CC%92%CD%9C%CD%9C%CD%9Ef%CC%AA%CC%B2%CC%96%CC%8F%CD%A8%CC%88%CD%8B%CC%83%CC%9Aa%CC%B4%CC%AA%CC%AE%CD%A7%CC%93%CD%A3%CC%88%CC%81%CC%87%CC%90%CD%AF%CC%8D%CC%9A%C4%BC%CC%B4%CC%9C%CC%98%CC%A5%CC%B1%CD%AA%CD%A3%CC%85%CC%81%CD%AD%CD%A3%CC%81%C4%BC%CC%A1%CC%B1%CC%93%CD%A9%CC%84%CC%92%CC%BE%CC%8E%CC%8A%CD%8A%CC%81
D,https://esolangs.org/wiki/D
D'ni,https://esolangs.org/wiki/D%27ni
D--,https://esolangs.org/wiki/D--
D.U.C.K.,https://esolangs.org/wiki/D.U.C.K.
D1ffe7e45e,https://esolangs.org/wiki/D1ffe7e45e
Da0,https://esolangs.org/wiki/Da0
DAEANAAACP,https://esolangs.org/wiki/DAEANAAACP
Daffodil,https://esolangs.org/wiki/Daffodil
Daft,https://esolangs.org/wiki/Daft
DALIS,https://esolangs.org/wiki/DALIS
DAMN COVID-19,https://esolangs.org/wiki/DAMN%20COVID-19
Danica,https://esolangs.org/wiki/Danica
Danicb,https://esolangs.org/wiki/Danicb
Daoyu,https://esolangs.org/wiki/Daoyu
Dark,https://esolangs.org/wiki/Dark
Darmok,https://esolangs.org/wiki/Darmok
Dash-end,https://esolangs.org/wiki/Dash-end
Dashes,https://esolangs.org/wiki/Dashes
Dat is Dis,https://esolangs.org/wiki/Dat%20is%20Dis
Data,https://esolangs.org/wiki/Data
DataComs,https://esolangs.org/wiki/DataComs
DateFuck,https://esolangs.org/wiki/DateFuck
DateTri,https://esolangs.org/wiki/DateTri
Dathanna,https://esolangs.org/wiki/Dathanna
Datums,https://esolangs.org/wiki/Datums
DAWBridge,https://esolangs.org/wiki/DAWBridge
Dawg,https://esolangs.org/wiki/Dawg
Daydream,https://esolangs.org/wiki/Daydream
DBFV!,https://esolangs.org/wiki/DBFV%21
Dbondb,https://esolangs.org/wiki/Dbondb
DBR,https://esolangs.org/wiki/DBR
Dc,https://esolangs.org/wiki/Dc
DcScript,https://esolangs.org/wiki/DcScript
Dd,https://esolangs.org/wiki/Dd
Dd/dd,https://esolangs.org/wiki/Dd/dd
DDDD,https://esolangs.org/wiki/DDDD
DDR,https://esolangs.org/wiki/DDR
DDuuaall,https://esolangs.org/wiki/DDuuaall
Dead,https://esolangs.org/wiki/Dead
Dead fish,https://esolangs.org/wiki/Dead%20fish
Dead fish ±∔,https://esolangs.org/wiki/Dead%20fish%20%C2%B1%E2%88%94
